    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF            23       2.56092      0.568682      0.222062
       ttbarFT           109       9.80988       1.03521      0.105527
       ttbarTF           192       15.7889       1.21476     0.0769376
         ttbar           597        51.855       2.25999     0.0435829
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt           306       39.1976       2.38961     0.0609631
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt             1       0.21163       0.21163             1
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops             3     0.0599439     0.0349756      0.583473
            Zl             0             0             0             0
           Zcl             1    0.00577952    0.00577952             1
           Zbl             2     0.0631631     0.0446631      0.707107
           Zcb             0             0             0             0
           Zbc             0             0             0             0
           Zbb             0             0             0             0
         Zttbb           232       6.30078      0.711095      0.112858
         Zttbc           113       1.96731      0.462687      0.235187
         Zttbl          1048       18.4861       1.49076     0.0806418
         Zttcc            48      0.953677      0.269698      0.282797
         Zttcl           271       2.51401      0.570251      0.226829
          Zttl           572      0.563743     0.0782548      0.138813
           Wtt           381       11.8052       1.04524     0.0885411
            WW             4      0.320317      0.185953       0.58053
            WZ            46       1.72672      0.325886      0.188731
            ZZ            20      0.175488     0.0654595      0.373015
            VH           515     0.0637701    0.00325852     0.0510979
         bkg:           4484        164.43
          data           696           348
