    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF             2      0.389232      0.282279      0.725219
       ttbarFT            15       1.00118      0.260317      0.260011
       ttbarTF            44       3.08736      0.475294      0.153948
         ttbar           144       9.05981      0.862717     0.0952247
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt            39       5.32099      0.874027       0.16426
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt             2      0.390147      0.276894      0.709717
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops             0             0             0             0
            Zl             0             0             0             0
           Zcl             0             0             0             0
           Zbl             3   0.000105588    0.00034513       3.26863
           Zcb             0             0             0             0
           Zbc             0             0             0             0
           Zbb             0             0             0             0
         Zttbb            34      0.217453      0.888546       4.08615
         Zttbc            31     0.0420248     0.0211874      0.504163
         Zttbl           161     0.0621855     0.0132043      0.212337
         Zttcc            21    -0.0318221     0.0597536      -1.87774
         Zttcl            60    0.00309395    0.00286647      0.926478
          Zttl           103    0.00125289   0.000362769      0.289545
           Wtt            92       0.58165      0.158087      0.271791
            WW             3     0.0081543    0.00788052      0.966425
            WZ            21     0.0536993     0.0333008      0.620135
            ZZ             5     0.0404003     0.0286971      0.710318
            VH            77    0.00508885   0.000719836      0.141454
         bkg:            857        20.232
          data            30            15
