    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF             6      0.980629      0.431675      0.440203
       ttbarFT            39       2.48532      0.437873      0.176183
       ttbarTF            65       4.32202      0.551212      0.127536
         ttbar           220       14.1403       1.02087     0.0721961
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt            53       6.27128      0.965348      0.153932
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt             3      0.586679      0.339551      0.578769
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops             0             0             0             0
            Zl             1  -2.04191e-06   2.04191e-06            -1
           Zcl             0             0             0             0
           Zbl             2  -0.000115967   0.000267817      -2.30943
           Zcb             0             0             0             0
           Zbc             0             0             0             0
           Zbb             0             0             0             0
         Zttbb            69       1.75445      0.467465      0.266445
         Zttbc            45      0.186728     0.0500932      0.268268
         Zttbl           282      0.101909     0.0156064       0.15314
         Zttcc            32     0.0922498     0.0445527      0.482957
         Zttcl            77     0.0113167    0.00267212      0.236122
          Zttl           164    0.00221315   0.000683732      0.308941
           Wtt           102      0.574081      0.165393      0.288101
            WW             8     0.0445707     0.0330711      0.741992
            WZ            38     0.0392319     0.0433125       1.10401
            ZZ             8     0.0329567     0.0233252      0.707754
            VH           165     0.0116703    0.00106546      0.091297
         bkg:           1379       31.6374
          data            72            36
