    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF             1      0.150286      0.150286             1
       ttbarFT             5      0.311908      0.140246       0.44964
       ttbarTF            25       1.77114      0.358828      0.202597
         ttbar            76       5.03725       0.66255       0.13153
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt            19       2.75928      0.648796      0.235133
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt             0             0             0             0
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops             0             0             0             0
            Zl             0             0             0             0
           Zcl             0             0             0             0
           Zbl             2   0.000343852    0.00024969      0.726155
           Zcb             0             0             0             0
           Zbc             0             0             0             0
           Zbb             0             0             0             0
         Zttbb            19     -0.398354      0.821488      -2.06221
         Zttbc            14     0.0229424     0.0149595      0.652043
         Zttbl            78     0.0238544    0.00517915      0.217115
         Zttcc            12     -0.044827     0.0594223      -1.32559
         Zttcl            34   0.000850159    0.00246145       2.89528
          Zttl            51   0.000779373   0.000328489      0.421478
           Wtt            50      0.422459      0.135813      0.321482
            WW             3     0.0081543    0.00788052      0.966425
            WZ             7      0.013856     0.0223144       1.61045
            ZZ             2     0.0228786     0.0228011      0.996615
            VH            34    0.00220227   0.000487425      0.221328
         bkg:            432        10.105
          data            13           6.5
