    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF            40       12.4615       2.03598      0.163382
       ttbarFT           474       66.6862       3.23108      0.048452
       ttbarTF            57       8.55836       1.20083      0.140311
         ttbar           182        24.583        1.9162     0.0779484
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt            28           3.6      0.688957      0.191377
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt             2      0.540935      0.392973       0.72647
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops             3     0.0950548     0.0561544      0.590757
            Zl             0             0             0             0
           Zcl             0             0             0             0
           Zbl             0             0             0             0
           Zcb             0             0             0             0
           Zbc             0             0             0             0
           Zbb             2      0.021145     0.0151005       0.71414
         Zttbb            17      0.494361      0.159647      0.322936
         Zttbc            13     0.0375453     0.0166243      0.442779
         Zttbl            86     0.0657404     0.0139696      0.212496
         Zttcc            15     0.0383719     0.0133643      0.348282
         Zttcl            32     0.0236657    0.00904921      0.382377
          Zttl            60   0.000941778   0.000526905      0.559479
           Wtt           215       2.01873      0.355437       0.17607
            WW             2   0.000982881   0.000712884      0.725301
            WZ            16      0.102188     0.0642904       0.62914
            ZZ             8     0.0291299     0.0166289      0.570854
            VH            37    0.00249512   0.000593866      0.238011
         bkg:           1289        119.36
          data           209           209
