    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF           176       53.8011       4.27515     0.0794621
       ttbarFT          1625       228.738       5.89843     0.0257869
       ttbarTF           146       20.9587       1.89657     0.0904907
         ttbar           593        80.932       3.40384      0.042058
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt           118       15.0353       1.41052     0.0938135
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt            22       5.45498       1.39123      0.255038
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops             9       0.25719     0.0938366      0.364853
            Zl             0             0             0             0
           Zcl             0             0             0             0
           Zbl             6    0.00192244   0.000840424      0.437164
           Zcb             0             0             0             0
           Zbc             1   -0.00202875    0.00202875            -1
           Zbb             2      0.033489     0.0255312      0.762376
         Zttbb            55        1.0208      0.476642      0.466932
         Zttbc            35      0.197731     0.0564099      0.285286
         Zttbl           203     0.0922891     0.0532952      0.577481
         Zttcc            13     0.0724938     0.0607301      0.837728
         Zttcl            66     0.0376311    0.00860346      0.228626
          Zttl           176    0.00583848   0.000953646      0.163338
           Wtt           427       3.95194      0.554475      0.140304
            WW            11      0.030483     0.0162414      0.532802
            WZ            26      0.189076      0.105241      0.556605
            ZZ            19   -0.00428967     0.0174843      -4.07591
            VH            84     0.0082363    0.00154171      0.187185
         bkg:           3813       410.812
          data           669           669
