    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF           107       32.9441       3.33544      0.101245
       ttbarFT           502       71.7803       3.41374     0.0475582
       ttbarTF           844       118.889       4.26703     0.0358908
         ttbar           397       53.9939        2.8141     0.0521188
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt           142       18.2005       1.57643     0.0866145
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt            11       3.12321      0.965789       0.30923
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops             6       0.18614     0.0770849      0.414122
            Zl             2   1.54198e-05   1.17755e-05      0.763662
           Zcl             0             0             0             0
           Zbl             5    0.00289764    0.00181453      0.626208
           Zcb             0             0             0             0
           Zbc             2    0.00479749    0.00405886      0.846038
           Zbb             2      0.021145     0.0151005       0.71414
         Zttbb            77       2.55105      0.453211      0.177657
         Zttbc            43      0.163541     0.0387906      0.237191
         Zttbl           302      0.302054     0.0387256      0.128208
         Zttcc            36      0.087041     0.0210628      0.241987
         Zttcl           113     0.0533899     0.0204219      0.382505
          Zttl           266    0.00980814     0.0017369      0.177088
           Wtt           819       7.78672      0.813226      0.104438
            WW            24        0.2849       0.13755        0.4828
            WZ            53      0.159081      0.100051      0.628928
            ZZ            42     0.0979821     0.0302557      0.308788
            VH           129    0.00897225    0.00122001      0.135976
         bkg:           3924       310.651
          data           538           538
