    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF             6       2.11344      0.867738      0.410581
       ttbarFT            51       7.61365       1.12569      0.147851
       ttbarTF            10       1.78527      0.604608      0.338665
         ttbar            22       3.26432      0.700904      0.214717
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt            13       1.67863       0.47411      0.282439
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt             0             0             0             0
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops             1       0.03444       0.03444             1
            Zl             0             0             0             0
           Zcl             0             0             0             0
           Zbl             0             0             0             0
           Zcb             0             0             0             0
           Zbc             0             0             0             0
           Zbb             0             0             0             0
         Zttbb             9       0.22086      0.106649      0.482881
         Zttbc             2    0.00617731     0.0356098       5.76462
         Zttbl            36      0.197067      0.234211       1.18849
         Zttcc             3     0.0700484     0.0491602      0.701803
         Zttcl            14      0.163405     0.0948886      0.580698
          Zttl            24     0.0628291     0.0231984       0.36923
           Wtt            85       3.15368      0.693241       0.21982
            WW             0             0             0             0
            WZ             5      0.157634     0.0875404      0.555339
            ZZ             0             0             0             0
            VH             7    0.00088492   0.000338718      0.382766
         bkg:            288       20.5223
          data           254           254
