    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF            21       6.00099       1.46556      0.244219
       ttbarFT           190       28.7319       2.13825     0.0744208
       ttbarTF            14        2.4615      0.713537      0.289879
         ttbar            75       11.0032       1.28832      0.117086
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt            43        6.0495      0.939995      0.155384
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt             4      0.547999      0.492183      0.898145
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops             1     0.0253742     0.0253742             1
            Zl             0             0             0             0
           Zcl             0             0             0             0
           Zbl             2     0.0384241     0.0274288      0.713844
           Zcb             0             0             0             0
           Zbc             1    -0.0115875     0.0115875            -1
           Zbb             0             0             0             0
         Zttbb            10      0.615792      0.393303      0.638695
         Zttbc             3     0.0621454     0.0372043      0.598664
         Zttbl            71       1.27822      0.253263      0.198138
         Zttcc             2     0.0341273     0.0246343      0.721836
         Zttcl            21      0.239656       0.07617      0.317831
          Zttl            62       0.11141     0.0357359      0.320759
           Wtt           123       7.04689       1.02836      0.145931
            WW             2      0.255257      0.188948      0.740228
            WZ             5      0.165203     0.0939046      0.568418
            ZZ             3    -0.0214711     0.0218763      -1.01887
            VH            30    0.00582027     0.0015954      0.274111
         bkg:            683       64.6404
          data           729           729
