    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF           105       28.7632       3.03538       0.10553
       ttbarFT           299       46.6249       2.94152     0.0630891
       ttbarTF            36       7.54577       1.44169      0.191059
         ttbar            79       11.5698       1.33023      0.114975
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt            52       7.11488       1.02721      0.144375
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt             9       2.55107      0.886715      0.347586
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops             3      0.124658     0.0721017      0.578397
            Zl             0             0             0             0
           Zcl             0             0             0             0
           Zbl             6      0.255116       0.19552      0.766395
           Zcb             0             0             0             0
           Zbc             0             0             0             0
           Zbb             1     0.0179352     0.0179352             1
         Zttbb            10       0.28099      0.110023      0.391555
         Zttbc             5     -0.142767      0.211623       -1.4823
         Zttbl            97       1.83035      0.375898       0.20537
         Zttcc             7      0.121749     0.0618119        0.5077
         Zttcl            32      0.327075     0.0968075      0.295979
          Zttl           100      0.337084      0.157731      0.467929
           Wtt           202       7.69484       1.57402      0.204555
            WW            14      0.283356      0.104045      0.367188
            WZ            56       0.68178      0.176155      0.258375
            ZZ             4     0.0167597     0.0439805       2.62418
            ZH             0             0             0             0
         bkg:           1117       115.999
          data          2617          2617
