    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF           467       122.452       6.36149     0.0519509
       ttbarFT           809       122.742       4.65017     0.0378856
       ttbarTF          1257       186.625       5.60203     0.0300175
         ttbar           281        40.427       2.60613     0.0644649
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt           257       35.2815       2.26231     0.0641218
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt            28       7.59852       1.58843      0.209045
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops            12      0.357914      0.109714      0.306538
            Zl             1    0.00649725    0.00649725             1
           Zcl             2     0.0679251     0.0484617      0.713458
           Zbl            18      0.516972      0.238899      0.462112
           Zcb             0             0             0             0
           Zbc             1      0.016786      0.016786             1
           Zbb             2       0.04083     0.0380396      0.931658
         Zttbb            73       1.97155      0.531505      0.269587
         Zttbc            39       1.28587      0.356943      0.277589
         Zttbl           518       13.3428       1.09094     0.0817628
         Zttcc            24      0.423697      0.136714       0.32267
         Zttcl           163       3.14189      0.947984      0.301724
          Zttl           448       1.83472      0.290726      0.158458
           Wtt           928       40.7615       2.50574     0.0614734
            WW            45      0.918725      0.194779       0.21201
            WZ           256       1.95648      0.207674      0.106146
            ZZ            27      0.410794       0.12044      0.293189
            ZH             0             0             0             0
         bkg:           5656       582.182
          data         11038         11038
