    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF           107       29.8113       3.09737      0.103899
       ttbarFT           402       57.2316       2.96361     0.0517828
       ttbarTF            43       5.72258      0.966527      0.168897
         ttbar            42        6.0763      0.955334      0.157223
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt            20       2.35172      0.593685      0.252447
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt             3      0.713216      0.422606      0.592535
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops             3     0.0835559      0.048646      0.582197
            Zl             0             0             0             0
           Zcl             0             0             0             0
           Zbl             2  -7.22419e-05   0.000185074      -2.56187
           Zcb             0             0             0             0
           Zbc             1     0.0052932     0.0052932             1
           Zbb             1      0.041309      0.041309             1
         Zttbb            32       1.10882      0.229856      0.207298
         Zttbc            25      0.139301     0.0386933      0.277768
         Zttbl           111      0.198759     0.0467863      0.235392
         Zttcc             6      0.019717     0.0129019      0.654356
         Zttcl            47     0.0474959     0.0178748      0.376345
          Zttl           145    0.00497451    0.00104042      0.209151
           Wtt           220       1.80808      0.307309      0.169964
            WW             3      0.036934     0.0353687       0.95762
            WZ            12      0.201158       0.12224      0.607682
            ZZ            11     0.0190072     0.0124679      0.655957
            ZH             0             0             0             0
         bkg:           1236       105.621
          data           411           411
