    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF            16       4.80961       1.27518      0.265132
       ttbarFT            25       3.84835      0.834696      0.216897
       ttbarTF           123       15.8922       1.53298     0.0964613
         ttbar            15       1.86677      0.511261      0.273874
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt            45       5.42157      0.852814        0.1573
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt             0             0             0             0
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops             2     0.0498835     0.0360582      0.722848
            Zl             2   1.52769e-05   1.11775e-05      0.731657
           Zcl             1   0.000151618   0.000151618             1
           Zbl             6    0.00147944   0.000774742      0.523672
           Zcb             0             0             0             0
           Zbc             1    0.00208984    0.00208984             1
           Zbb             1     0.0121999     0.0121999             1
         Zttbb            40      0.817823      0.167185      0.204427
         Zttbc            21     0.0896782      0.025516      0.284528
         Zttbl           148     0.0886572     0.0124964      0.140952
         Zttcc            18     0.0319912     0.0132081      0.412867
         Zttcl            64     0.0228848    0.00494489      0.216077
          Zttl           179    0.00401041   0.000685326      0.170887
           Wtt           437       2.54475      0.375022      0.147371
            WW            16     0.0197625    0.00871628      0.441051
            WZ            94       0.24879      0.058122      0.233619
            ZZ             5   -0.00153232      0.023848      -15.5633
            ZH             0             0             0             0
         bkg:           1259       35.7711
          data           118           118
