    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF             6       1.93955      0.814756      0.420075
       ttbarFT            24       3.68237      0.818028      0.222147
       ttbarTF             1      0.108361      0.108361             1
         ttbar             3      0.426571      0.247603      0.580451
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt             1       0.10417       0.10417             1
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt             0             0             0             0
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops             0             0             0             0
            Zl             0             0             0             0
           Zcl             0             0             0             0
           Zbl             1   5.58627e-05   5.58627e-05             1
           Zcb             0             0             0             0
           Zbc             0             0             0             0
           Zbb             1     0.0121999     0.0121999             1
         Zttbb             7      0.106022     0.0525074      0.495251
         Zttbc             3    0.00916964    0.00742315      0.809536
         Zttbl            24     0.0094962    0.00325259      0.342515
         Zttcc             2    0.00256605    0.00182222      0.710124
         Zttcl            12    0.00268286    0.00110923      0.413449
          Zttl            35   0.000327267   0.000167399      0.511507
           Wtt            61      0.216976     0.0940323      0.433376
            WW             2    0.00108813    0.00100364      0.922357
            WZ             9     0.0474856     0.0257586       0.54245
            ZZ             1  -5.27062e-05   5.27062e-05            -1
            ZH             0             0             0             0
         bkg:            193       6.66904
          data            19            19
