    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF             8       2.04144      0.832684      0.407891
       ttbarFT            49       6.93697       1.09137      0.157326
       ttbarTF             2      0.263448      0.188842       0.71681
         ttbar             6      0.804282      0.331564      0.412248
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt             6      0.702628      0.307155      0.437152
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt             1      0.252128      0.252128             1
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops             0             0             0             0
            Zl             0             0             0             0
           Zcl             1    0.00120463    0.00120463             1
           Zbl             1   0.000432957   0.000432957             1
           Zcb             0             0             0             0
           Zbc             0             0             0             0
           Zbb             0             0             0             0
         Zttbb            10      0.151079     0.0597738      0.395646
         Zttbc             9     0.0258005     0.0123281      0.477824
         Zttbl            26      0.023745    0.00679718      0.286258
         Zttcc             6    0.00402319    0.00222867      0.553955
         Zttcl            18    0.00656128    0.00377476      0.575308
          Zttl            55    0.00124068   0.000234844      0.189287
           Wtt            82      0.319789      0.120926      0.378144
            WW             2    0.00405601    0.00331729       0.81787
            WZ            10     0.0213728      0.014293      0.668748
            ZZ             2     0.0190059     0.0190205       1.00077
            ZH             0             0             0             0
         bkg:            294       11.5792
          data            97            97
