    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF            54       7.79477       1.14543      0.146948
       ttbarFT           117       8.82437      0.912729      0.103433
       ttbarTF           321       22.7018        1.3694     0.0603213
         ttbar           137       9.61194      0.849422     0.0883716
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt            37       4.83379      0.827331      0.171156
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt             3      0.617935      0.362465      0.586575
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops             2     0.0794668     0.0562025      0.707245
            Zl             2    0.00564019    0.00398822      0.707107
           Zcl             0             0             0             0
           Zbl             3     0.0367438     0.0225904      0.614808
           Zcb             0             0             0             0
           Zbc             0             0             0             0
           Zbb             0             0             0             0
         Zttbb            12      0.192515      0.133261      0.692211
         Zttbc             6      0.127678     0.0537363      0.420873
         Zttbl            83       2.50738      0.501196      0.199888
         Zttcc             2     0.0566548     0.0431211       0.76112
         Zttcl            30      0.529714      0.156555      0.295547
          Zttl            85      0.605964      0.165853      0.273701
           Wtt           170       9.58783       1.47417      0.153754
            WW             9       0.48292      0.239561      0.496069
            WZ            51      0.283833      0.064973      0.228913
            ZZ             9      0.100457     0.0601448      0.598711
            ZH             0             0             0             0
         bkg:           1133       68.9814
          data          1123         561.5
