    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF           109       15.1116       1.58547      0.104917
       ttbarFT           267        19.959       1.34171      0.067223
       ttbarTF           483       35.9393       1.73684     0.0483269
         ttbar           187       15.2292       1.20727     0.0792733
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt            82       10.7214       1.27925      0.119318
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt            14       2.97245      0.966078       0.32501
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops             6      0.162938     0.0683923      0.419745
            Zl             0             0             0             0
           Zcl             2     0.0421268     0.0410861      0.975295
           Zbl             6      0.120798     0.0504233      0.417419
           Zcb             0             0             0             0
           Zbc             0             0             0             0
           Zbb             0             0             0             0
         Zttbb            18      0.679202       0.24789      0.364972
         Zttbc            12      0.266043     0.0954768      0.358877
         Zttbl           171       4.88397      0.690366      0.141353
         Zttcc             3     0.0372532     0.0217121      0.582826
         Zttcl            51      0.999065      0.320914      0.321215
          Zttl           119       0.75778      0.173287      0.228677
           Wtt           280       18.1903       1.60632     0.0883061
            WW            17      0.670478      0.253772      0.378494
            WZ            67      0.382588     0.0958835      0.250619
            ZZ            16      0.123523     0.0606551      0.491042
            ZH             0             0             0             0
         bkg:           1910       127.249
          data          2081        1040.5
