    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF            15       1.99575      0.569793      0.285504
       ttbarFT            32       2.21757      0.395421      0.178313
       ttbarTF            70       4.60451      0.572926      0.124427
         ttbar            19       1.34552      0.314239      0.233544
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt             8       1.08846      0.390217      0.358505
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt             1      0.116841      0.116841             1
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops             1     0.0262592     0.0262592             1
            Zl             0             0             0             0
           Zcl             0             0             0             0
           Zbl             0             0             0             0
           Zcb             0             0             0             0
           Zbc             0             0             0             0
           Zbb             0             0             0             0
         Zttbb             9      0.533519      0.247813      0.464488
         Zttbc             4     0.0217465     0.0112845      0.518913
         Zttbl            23     0.0286107     0.0136073      0.475602
         Zttcc             2    0.00410537    0.00397265      0.967671
         Zttcl             9     0.0118055    0.00767381      0.650021
          Zttl            26    0.00144403      0.001158      0.801925
           Wtt            56      0.282146      0.109907       0.38954
            WW             0             0             0             0
            WZ             4     0.0426845     0.0425098      0.995908
            ZZ             5   0.000882075    0.00102885        1.1664
            ZH             0             0             0             0
         bkg:            284       12.3218
          data            49          24.5
