    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF            75       11.0196       1.36123      0.123528
       ttbarFT           845       60.3741       2.14706     0.0355626
       ttbarTF          1241       89.7983        2.6228     0.0292077
         ttbar          3799       279.328       4.67015     0.0167192
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt           687       94.2668       3.71612     0.0394213
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt            24       5.67058       1.20279      0.212112
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops             8      0.229955     0.0843972      0.367017
            Zl             1   -0.00731925    0.00731925            -1
           Zcl             0             0             0             0
           Zbl             5       6.07048       5.98618      0.986114
           Zcb             0             0             0             0
           Zbc             0             0             0             0
           Zbb             0             0             0             0
         Zttbb           331       9.22707      0.873825     0.0947024
         Zttbc           122       2.65787      0.521754      0.196305
         Zttbl          1598       39.5897       2.73604     0.0691098
         Zttcc            88       2.01668      0.428608      0.212531
         Zttcl           398       5.96484      0.620113      0.103961
          Zttl           882       1.17528      0.271089      0.230659
           Wtt           521        30.132       2.07613      0.068901
            WW            18      0.912037      0.383851      0.420872
            WZ            63       1.59156      0.345778      0.217258
            ZZ            86      0.463002     0.0770304      0.166372
            VH           573      0.114357    0.00671317     0.0587035
         bkg:          11365       640.595
          data          2339        1169.5
