    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF           611         74.05       3.17652      0.042897
       ttbarFT          2896       257.652       5.04284     0.0195723
       ttbarTF          4092       363.688       6.00671     0.0165161
         ttbar          9939       910.379       9.60756     0.0105534
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt          2053        271.05       6.32007      0.023317
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt            74       20.0095       2.51928      0.125904
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops            29      0.939279      0.184886      0.196838
            Zl             8     0.0837003     0.0567025      0.677446
           Zcl             2     0.0716142     0.0506389      0.707107
           Zbl            22      0.390516      0.107715      0.275827
           Zcb             0             0             0             0
           Zbc             2     0.0557728     0.0394373      0.707107
           Zbb             8      0.192343     0.0704084      0.366057
         Zttbb           969       33.0032       2.83293     0.0858381
         Zttbc           401       8.93407      0.857527     0.0959839
         Zttbl          4721       122.509       4.03936     0.0329719
         Zttcc           210       5.87331       1.26317      0.215069
         Zttcl          1252       18.9137        1.7213     0.0910086
          Zttl          2706       6.17533       1.09774      0.177762
           Wtt          1669       107.757       4.67654      0.043399
            WW            31       2.16697      0.664218       0.30652
            WZ           205       4.82915      0.642122      0.132968
            ZZ           140       1.82386      0.242308      0.132855
            VH          1762      0.388202     0.0135278     0.0348473
         bkg:          33802       2210.94
          data          9311        4655.5
