    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF            85        10.941       1.23568      0.112941
       ttbarFT           332       29.3515       1.69164     0.0576338
       ttbarTF           668       55.8027       2.28368     0.0409242
         ttbar          1760       151.743         3.792     0.0249896
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt           293       36.5469       2.25863     0.0618009
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt            12       2.28556      0.736731      0.322342
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops             5      0.171763     0.0786795      0.458071
            Zl             0             0             0             0
           Zcl             0             0             0             0
           Zbl             2   -0.00717373     0.0355799      -4.95976
           Zcb             0             0             0             0
           Zbc             0             0             0             0
           Zbb             0             0             0             0
         Zttbb           143       3.64017       0.65322      0.179448
         Zttbc            47       1.10362      0.338827      0.307014
         Zttbl           698       15.8991       1.52732     0.0960635
         Zttcc            28       1.15985      0.314308      0.270991
         Zttcl           180         3.141      0.626035      0.199311
          Zttl           350      0.461959      0.107986      0.233757
           Wtt           334       18.0969        1.7293     0.0955574
            WW             3      0.395821      0.293878      0.742451
            WZ            35       1.00383      0.256025      0.255048
            ZZ            18      0.180306     0.0642917       0.35657
            VH           255     0.0503178    0.00440311     0.0875061
         bkg:           5248       331.968
          data          1416           708
