    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF           296       35.5624        2.2018     0.0619137
       ttbarFT          1456       129.016       3.56153     0.0276053
       ttbarTF          1961       175.756       4.19096     0.0238453
         ttbar          4777        438.38       6.67963     0.0152371
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt          1013       134.303        4.4482     0.0331207
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt            37       10.2489       1.81653      0.177241
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops            14      0.463979      0.131212      0.282797
            Zl             4     0.0418501     0.0400947      0.958054
           Zcl             1     0.0358071     0.0358071             1
           Zbl            10      0.198845     0.0718907      0.361542
           Zcb             0             0             0             0
           Zbc             1     0.0278864     0.0278864             1
           Zbb             4     0.0961713     0.0497862      0.517683
         Zttbb           469       16.5655       1.99044      0.120155
         Zttbc           201       4.55909      0.608167      0.133396
         Zttbl          2308       60.8306       2.76544     0.0454613
         Zttcc           101       2.59567      0.883512      0.340379
         Zttcl           602       8.93276       1.16356      0.130257
          Zttl          1339       3.09571      0.775267      0.250433
           Wtt           807       53.0881       3.25285     0.0612726
            WW            17       1.10949      0.461005      0.415511
            WZ            99       2.08816      0.436742      0.209152
            ZZ            74      0.933881      0.173311      0.185581
            VH           855       0.18901    0.00945094     0.0500024
         bkg:          16446       1078.12
          data          4594          2297
