    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF           151       18.9567       1.63076     0.0860252
       ttbarFT           680       59.0827        2.3795     0.0402741
       ttbarTF          1166       99.4292       3.07866     0.0309633
         ttbar          3135       269.867       5.06837      0.018781
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt           559       70.6497       3.13568     0.0443835
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt            24       5.05943       1.15687      0.228657
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops             9      0.332204      0.112388      0.338311
            Zl             0             0             0             0
           Zcl             0             0             0             0
           Zbl             2   -0.00717373     0.0355799      -4.95976
           Zcb             0             0             0             0
           Zbc             0             0             0             0
           Zbb             0             0             0             0
         Zttbb           255       7.40823      0.866928      0.117022
         Zttbc            95       2.39135      0.483723       0.20228
         Zttbl          1291       30.9502         1.909     0.0616799
         Zttcc            48       1.63772      0.403941      0.246649
         Zttcl           312       5.23387        0.7271      0.138922
          Zttl           672      0.939997      0.142707      0.151817
           Wtt           613       34.6133       2.29629     0.0663414
            WW             9      0.843656       0.39572      0.469053
            WZ            63       1.35482      0.316646      0.233717
            ZZ            44      0.404517     0.0981178      0.242555
            VH           458     0.0904531    0.00586634      0.064855
         bkg:           9586       609.238
          data          2709        1354.5
