    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF             3      0.324909      0.228491      0.703246
       ttbarFT            15       1.04377      0.275048      0.263515
       ttbarTF            33       2.36346      0.421241      0.178231
         ttbar             8       0.55534      0.200923      0.361802
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt             7       1.01939      0.401103      0.393475
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt             1      0.124253      0.124253             1
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops             0             0             0             0
            Zl             2   1.64839e-05   1.56402e-05       0.94882
           Zcl             0             0             0             0
           Zbl             1   0.000743768   0.000743768             1
           Zcb             0             0             0             0
           Zbc             0             0             0             0
           Zbb             1    0.00921215    0.00921215             1
         Zttbb             6       0.16225     0.0752794      0.463971
         Zttbc            10     0.0550402     0.0223279      0.405665
         Zttbl            41     0.0238852    0.00785517      0.328872
         Zttcc             6   -0.00234509    0.00839354       -3.5792
         Zttcl            16    0.00546171    0.00238416      0.436523
          Zttl            35    0.00068148   0.000172113      0.252558
           Wtt            68      0.477627       0.14874      0.311415
            WW             4   0.000688238   0.000396489      0.576093
            WZ            20     0.0249938     0.0175534       0.70231
            ZZ             2     0.0257933     0.0205799      0.797879
            ZH             0             0             0             0
         bkg:            279       6.21517
          data            24            12
