    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF            46       5.44616      0.828783      0.152178
       ttbarFT           100       9.05531      0.974247      0.107589
       ttbarTF           201       17.7875       1.29865     0.0730091
         ttbar           119       10.5222       1.03326     0.0981983
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt            40       4.72193      0.817522      0.173133
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt             8       1.63484      0.604506      0.369764
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops             3     0.0654458     0.0407101      0.622043
            Zl             0             0             0             0
           Zcl             1     0.0418254     0.0418254             1
           Zbl             1     0.0075255     0.0075255             1
           Zcb             0             0             0             0
           Zbc             0             0             0             0
           Zbb             0             0             0             0
         Zttbb            16      0.321133      0.295633      0.920594
         Zttbc             2      0.051122     0.0366335      0.716589
         Zttbl            85       2.75872      0.518593      0.187983
         Zttcc             7      0.216246      0.103468      0.478474
         Zttcl            29       0.49246       0.13766      0.279535
          Zttl            56      0.262379     0.0799175      0.304588
           Wtt           132        6.5525      0.861149      0.131423
            WW             1     0.0245702     0.0245702             1
            WZ             6     0.0870571     0.0841443      0.966541
            ZZ             8       0.10151     0.0531002      0.523103
            ZH             0             0             0             0
         bkg:            861       60.1505
          data           805         402.5
