    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF            83       25.7223       2.95931      0.115048
       ttbarFT           452       63.2127       3.15504     0.0499115
       ttbarTF           507       71.5627       3.27829     0.0458101
         ttbar           334       47.0317       2.64054     0.0561439
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt           141       18.7367       1.62175     0.0865546
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt             8       2.45037       0.91187      0.372135
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops             3      0.091464     0.0547016      0.598067
            Zl             1    0.00041321    0.00041321             1
           Zcl             0             0             0             0
           Zbl             1     0.0140831     0.0140831             1
           Zcb             0             0             0             0
           Zbc             0             0             0             0
           Zbb             1     0.0186494     0.0186494             1
         Zttbb            32       1.02809      0.342471      0.333115
         Zttbc            10      0.109803      0.108077      0.984278
         Zttbl           180       5.19632      0.588261      0.113207
         Zttcc             8      0.243726     0.0991825      0.406943
         Zttcl            45      0.714533      0.167915         0.235
          Zttl           113      0.308476     0.0896254      0.290542
           Wtt           320       19.4866        1.8445     0.0946548
            WW             6      0.370654      0.173757      0.468785
            WZ            18      0.342285       0.12291      0.359087
            ZZ            21       0.15076     0.0440104      0.291924
            VH            52     0.0124174    0.00239877      0.193178
         bkg:           2336       256.805
          data          1949          1949
