    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF            55       17.0713       2.41233      0.141309
       ttbarFT           420       57.9366       2.99331     0.0516653
       ttbarTF            41       6.41146       1.03752      0.161823
         ttbar           187       26.0413       1.97152     0.0757072
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt            61       8.07068       1.04877      0.129948
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt             6       1.63391      0.705687        0.4319
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops             2      0.049553     0.0351529      0.709401
            Zl             0             0             0             0
           Zcl             0             0             0             0
           Zbl             1     0.0140831     0.0140831             1
           Zcb             0             0             0             0
           Zbc             0             0             0             0
           Zbb             1     0.0186494     0.0186494             1
         Zttbb            10      0.326583      0.139044      0.425755
         Zttbc             5     0.0460366     0.0271533      0.589821
         Zttbl            85       2.48945      0.368148      0.147883
         Zttcc             7      0.221351     0.0966256      0.436528
         Zttcl            22      0.227281     0.0843985       0.37134
          Zttl            52      0.121685     0.0581866      0.478173
           Wtt           147        9.0794       1.14584      0.126202
            WW             2      0.101157     0.0718303      0.710087
            WZ            11      0.238685      0.106037      0.444256
            ZZ             8      0.053944     0.0289241      0.536187
            VH            30    0.00731087    0.00192241      0.262952
         bkg:           1153        130.16
          data          1179          1179
