    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF           228        69.845       4.91865     0.0704224
       ttbarFT          1884       273.835       6.56051     0.0239579
       ttbarTF           142       21.4907       1.90257     0.0885295
         ttbar           590       83.8933       3.56742     0.0425233
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt           263       35.2996       2.22184     0.0629424
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt            27        5.7801        1.3342      0.230826
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops            11      0.366575      0.115641      0.315463
            Zl             0             0             0             0
           Zcl             0             0             0             0
           Zbl             8      0.147118     0.0527919      0.358842
           Zcb             0             0             0             0
           Zbc             1    -0.0115875     0.0115875            -1
           Zbb             1     0.0367911     0.0367911             1
         Zttbb            41       1.14052      0.593281      0.520185
         Zttbc            21      0.616234      0.239114      0.388025
         Zttbl           287       5.94803        1.2223      0.205497
         Zttcc             7      0.127559      0.123634      0.969228
         Zttcl            78         1.675      0.462134      0.275902
          Zttl           217      0.667807       0.10986      0.164508
           Wtt           478       27.4695       1.91549     0.0697317
            WW            12      0.656548      0.238346      0.363029
            WZ            28      0.960828      0.247863      0.257968
            ZZ            20     0.0795849      0.041506      0.521531
            VH            88     0.0192882    0.00280149      0.145244
         bkg:           4432       530.043
          data          4490          4490
