    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF            61       19.1847       2.56365       0.13363
       ttbarFT           471       65.5503       3.19798     0.0487867
       ttbarTF            51       8.19673       1.20084      0.146502
         ttbar           209       29.3056        2.0924     0.0713992
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt            74       9.74931       1.15095      0.118055
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt             6       1.63391      0.705687        0.4319
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops             3      0.083993     0.0492122      0.585909
            Zl             0             0             0             0
           Zcl             0             0             0             0
           Zbl             1     0.0140831     0.0140831             1
           Zcb             0             0             0             0
           Zbc             0             0             0             0
           Zbb             1     0.0186494     0.0186494             1
         Zttbb            19      0.547443      0.175235      0.320097
         Zttbc             7     0.0522139     0.0447813      0.857651
         Zttbl           121       2.68652      0.436335      0.162417
         Zttcc            10      0.291399      0.108412      0.372041
         Zttcl            36      0.390685      0.126992      0.325049
          Zttl            76      0.184514     0.0626406      0.339489
           Wtt           232       12.2331       1.33923      0.109476
            WW             2      0.101157     0.0718303      0.710087
            WZ            16      0.396319      0.137504      0.346951
            ZZ             8      0.053944     0.0289241      0.536187
            VH            37    0.00819579    0.00195202      0.238174
         bkg:           1441       150.683
          data          1433          1433
