    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF           753       178.588       6.99002     0.0391404
       ttbarFT           988        183.09        6.1503     0.0335917
       ttbarTF          1498       277.681       7.55082     0.0271924
         ttbar           304       54.3825       3.33487     0.0613225
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt           361       46.3796       2.54456     0.0548637
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt            38       10.3355       1.79081      0.173267
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops            16       0.50732      0.135128      0.266356
            Zl             1    0.00173851    0.00173851             1
           Zcl             1     0.0198877     0.0198877             1
           Zbl            13      0.262279     0.0818714      0.312154
           Zcb             0             0             0             0
           Zbc             2     0.0510707      0.040736      0.797639
           Zbb             2      0.052219     0.0441377      0.845242
         Zttbb            64       2.31568      0.437284      0.188836
         Zttbc            47       1.39822      0.228179      0.163192
         Zttbl           514       13.0677       1.43483        0.1098
         Zttcc            30         1.245      0.376681      0.302554
         Zttcl           174       3.18714      0.461317      0.144743
          Zttl           532         2.287      0.321488      0.140572
           Wtt           984       52.4131       3.13477     0.0598088
            WW            24       1.97244      0.526536      0.266947
            WZ            84       1.93152      0.376707      0.195032
            ZZ            50      0.563486      0.139509      0.247581
            ZH             0             0             0             0
         bkg:           6480       831.732
          data         13152         13152
