    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF           209       48.4361        3.6031     0.0743886
       ttbarFT           437       79.7229       4.05793     0.0509005
       ttbarTF            61       11.6058       1.59101      0.137087
         ttbar            94       16.5671       1.77797      0.107319
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt            58       7.65446       1.06418      0.139028
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt             6       1.32969      0.569372        0.4282
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops             4        0.1093     0.0607379      0.555697
            Zl             1   -0.00396883    0.00396883            -1
           Zcl             2     0.0514299     0.0488814      0.950448
           Zbl             1     0.0127708     0.0127708             1
           Zcb             0             0             0             0
           Zbc             0             0             0             0
           Zbb             0             0             0             0
         Zttbb            15      0.459164      0.130889       0.28506
         Zttbc            13      0.349494      0.103863      0.297182
         Zttbl           114       2.91796      0.386561      0.132476
         Zttcc             7      0.223366      0.130143      0.582643
         Zttcl            41      0.759985      0.183613        0.2416
          Zttl           127      0.746353      0.164629      0.220578
           Wtt           223       12.2616       1.22986      0.100302
            WW             9      0.355057      0.200442      0.564536
            WZ            23      0.859917      0.260254       0.30265
            ZZ             9      0.168761     0.0722813      0.428307
            ZH             0             0             0             0
         bkg:           1454       184.587
          data          3495          3495
