    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF            33       9.30571       1.76131      0.189272
       ttbarFT            59       9.03455       1.28495      0.142226
       ttbarTF           394       55.8747       2.96638     0.0530899
         ttbar           105        14.318       1.48352      0.103612
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt            87        11.103        1.2443      0.112068
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt             4       1.27802      0.646123      0.505565
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops             2     0.0569761     0.0403152      0.707581
            Zl             1   1.08545e-05   1.08545e-05             1
           Zcl             0             0             0             0
           Zbl             5    0.00289764    0.00181453      0.626208
           Zcb             0             0             0             0
           Zbc             2    0.00479749    0.00405886      0.846038
           Zbb             0             0             0             0
         Zttbb            44       1.60461      0.287351      0.179078
         Zttbc            25     0.0769078     0.0232013      0.301677
         Zttbl           176      0.181603     0.0302497      0.166571
         Zttcc            21     0.0457677     0.0159521      0.348545
         Zttcl            76     0.0225623     0.0163762      0.725822
          Zttl           172    0.00709164    0.00156046      0.220042
           Wtt           518       4.61416      0.545827      0.118294
            WW            19      0.257996      0.136073      0.527423
            WZ            36     0.0657571       0.08026       1.22055
            ZZ            21     0.0412335     0.0214809      0.520956
            VH            77    0.00458962   0.000688521      0.150017
         bkg:           1877       107.901
          data           187           187
