    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF             5       1.44214      0.691483      0.479484
       ttbarFT            51       7.28039       1.05482      0.144885
       ttbarTF             7      0.966815      0.404005      0.417872
         ttbar            20       2.65109      0.674776      0.254528
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt             6      0.739421      0.307487      0.415849
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt             0             0             0             0
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops             0             0             0             0
            Zl             0             0             0             0
           Zcl             0             0             0             0
           Zbl             0             0             0             0
           Zcb             0             0             0             0
           Zbc             0             0             0             0
           Zbb             0             0             0             0
         Zttbb             6      0.216055       0.10087      0.466874
         Zttbc             5    0.00813442    0.00956627       1.17602
         Zttbl            25    0.00679151    0.00327629      0.482409
         Zttcc             4    0.00455324    0.00243995      0.535872
         Zttcl            14     0.0100149    0.00527129      0.526346
          Zttl            18   0.000453907   0.000164503      0.362415
           Wtt            79      0.574236      0.198119      0.345014
            WW             0             0             0             0
            WZ             5     0.0527025     0.0456671      0.866507
            ZZ             0             0             0             0
            VH             7   0.000403394   0.000180935      0.448531
         bkg:            252       13.9532
          data            26            26
