    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF            32       8.58074       1.74046      0.202834
       ttbarFT            28       3.62991      0.749578      0.206501
       ttbarTF           274       39.0805       2.49796     0.0639183
         ttbar            47         7.284       1.12091      0.153886
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt            77        10.075       1.20954      0.120054
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt             2      0.581663      0.436895      0.751115
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops             1     0.0441524     0.0441524             1
            Zl             0             0             0             0
           Zcl             1    0.00601368    0.00601368             1
           Zbl             6     0.0710718     0.0543259       0.76438
           Zcb             0             0             0             0
           Zbc             0             0             0             0
           Zbb             0             0             0             0
         Zttbb            26      0.728496      0.183639      0.252079
         Zttbc            14      0.376037      0.148419      0.394692
         Zttbl           189       4.10261      0.406331     0.0990421
         Zttcc             9      0.153541     0.0688234       0.44824
         Zttcl            75       1.12392      0.350509      0.311864
          Zttl           162      0.229967     0.0602044      0.261796
           Wtt           407       15.1208       1.75344      0.115962
            WW             5      0.238846      0.213719      0.894796
            WZ            17      0.346596       0.16889      0.487282
            ZZ            21      0.152868     0.0612956       0.40097
            ZH             0             0             0             0
         bkg:           1393       91.9267
          data          1036          1036
