    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF             9       2.96946       1.03966      0.350116
       ttbarFT            62       9.08557       1.17062      0.128843
       ttbarTF             5      0.647234      0.291726      0.450727
         ttbar            10       1.27086       0.42874      0.337363
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt            10       1.21999      0.412779      0.338346
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt             1      0.339868      0.339868             1
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops             0             0             0             0
            Zl             0             0             0             0
           Zcl             0             0             0             0
           Zbl             2    -0.0101772     0.0240334       -2.3615
           Zcb             0             0             0             0
           Zbc             0             0             0             0
           Zbb             0             0             0             0
         Zttbb             6      0.143589     0.0621219      0.432636
         Zttbc             4     0.0951142     0.0618159      0.649913
         Zttbl            31      0.925607      0.272273      0.294157
         Zttcc             0             0             0             0
         Zttcl            20      0.533728      0.240358      0.450337
          Zttl            56      0.159976     0.0672655      0.420473
           Wtt            48       2.00574      0.414916      0.206864
            WW             0             0             0             0
            WZ             2     0.0104492    0.00873741       0.83618
            ZZ             4     0.0431171     0.0260796      0.604855
            ZH             0             0             0             0
         bkg:            270       19.4401
          data           561           561
