    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF           216       49.9396       3.65227     0.0731337
       ttbarFT           480       87.9577       4.26277     0.0484639
       ttbarTF            67       12.6973       1.66228      0.130916
         ttbar           100       17.6733       1.83843      0.104023
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt            66       8.68077        1.1371       0.13099
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt             7       1.53525      0.605345      0.394296
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops             4        0.1093     0.0607379      0.555697
            Zl             1   -0.00396883    0.00396883            -1
           Zcl             2     0.0514299     0.0488814      0.950448
           Zbl             2     0.0295571      0.021092      0.713602
           Zcb             0             0             0             0
           Zbc             0             0             0             0
           Zbb             0             0             0             0
         Zttbb            23      0.662516      0.158897      0.239839
         Zttbc            15      0.374408      0.105939      0.282951
         Zttbl           170       3.66972      0.410402      0.111835
         Zttcc             9       0.22934      0.130216      0.567786
         Zttcl            73      0.996331      0.193275      0.193986
          Zttl           220      0.930493      0.172928      0.185846
           Wtt           359       14.3792       1.28007     0.0890225
            WW            11      0.589394      0.277465      0.470763
            WZ            29       1.05803        0.2814      0.265967
            ZZ            11      0.165848     0.0724142      0.436629
            ZH             0             0             0             0
         bkg:           1865       201.725
          data          3947          3947
