    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF           812       192.955       7.26238     0.0376377
       ttbarFT          1078       199.575       6.41776     0.0321571
       ttbarTF          1664       307.036       7.94612     0.0258801
         ttbar           338       60.2847       3.50037     0.0580641
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt           450       57.6511       2.85064     0.0494464
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt            44       12.2073       1.95197      0.159902
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops            19      0.628112      0.152142      0.242221
            Zl             3     0.0033624    0.00227137       0.67552
           Zcl             1     0.0198877     0.0198877             1
           Zbl            23      0.349043      0.106361      0.304723
           Zcb             0             0             0             0
           Zbc             4     0.0607564      0.041771      0.687517
           Zbb             2      0.052219     0.0441377      0.845242
         Zttbb            98        3.2362      0.530003      0.163773
         Zttbc            71       1.88432      0.262458      0.139285
         Zttbl           765       17.4851       1.49565     0.0855386
         Zttcc            42       1.46628       0.38673      0.263749
         Zttcl           257       3.80996      0.479565      0.125871
          Zttl           801       2.68622      0.327322      0.121852
           Wtt          1486       67.8788       3.36499     0.0495735
            WW            32        2.2543      0.544974      0.241749
            WZ            98       2.38217      0.416926       0.17502
            ZZ            65      0.761748       0.16391      0.215177
            ZH             0             0             0             0
         bkg:           8153       934.668
          data         15048         15048
