    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF           414       97.7678       5.13386     0.0525107
       ttbarFT           521        96.602       4.50552       0.04664
       ttbarTF           874        155.97       5.61409     0.0359946
         ttbar           233       41.4938       2.82532     0.0680901
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt           266       33.8418       2.20822     0.0652512
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt            24       5.82543       1.28805      0.221107
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops            11      0.311588      0.102649      0.329439
            Zl             5     0.0160487      0.016402       1.02201
           Zcl             5     0.0840938      0.053677        0.6383
           Zbl            14      0.291997      0.101015      0.345945
           Zcb             0             0             0             0
           Zbc             0             0             0             0
           Zbb             0             0             0             0
         Zttbb            86       2.72495      0.543186      0.199338
         Zttbc            50       1.07348      0.189897      0.176897
         Zttbl           593       11.1522       2.84457      0.255068
         Zttcc            25      0.547238      0.195292      0.356869
         Zttcl           239       3.80062       0.44708      0.117634
          Zttl           602        1.8865      0.320721      0.170008
           Wtt          1293       52.4193       2.38671     0.0455311
            WW            26       2.06657      0.552724      0.267459
            WZ            88       2.95737      0.497726        0.1683
            ZZ            39      0.591221      0.159575      0.269908
            ZH             0             0             0             0
         bkg:           5408       511.424
          data          7470          7470
