    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF           151       22.1895       1.98464     0.0894405
       ttbarFT          1114       77.5058       2.42278     0.0312593
       ttbarTF          1546       109.394       2.91421     0.0266395
         ttbar          4671       338.437       5.13322     0.0151674
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt           304       41.3741       2.46662     0.0596176
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt            22       5.77439       1.30365      0.225765
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops            13      0.404064      0.117812      0.291567
            Zl             2   1.24876e-05   8.84959e-06      0.708673
           Zcl             0             0             0             0
           Zbl             7    0.00166888    0.00078644      0.471239
           Zcb             0             0             0             0
           Zbc             1    0.00416321    0.00416321             1
           Zbb             2     0.0305494     0.0225645      0.738622
         Zttbb           343       9.88344      0.996676      0.100843
         Zttbc           207       1.27772      0.157544      0.123301
         Zttbl          1182       0.62845     0.0544876     0.0867015
         Zttcc           131      0.563873     0.0981105      0.173994
         Zttcl           301      0.118452     0.0184681      0.155913
          Zttl           765     0.0303526      0.013373      0.440588
           Wtt           464       5.23343      0.590628      0.112857
            WW            31     0.0240337      0.010245      0.426275
            WZ           250      0.378911     0.0662362      0.174807
            ZZ            31      0.250427     0.0833768      0.332939
            VH           422     0.0476293    0.00461385     0.0968699
         bkg:          11960       613.552
          data          1194           597
