    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF           236       60.3659       4.41662     0.0731641
       ttbarFT           700       105.482        4.2949     0.0407168
       ttbarTF            92       13.5778        1.5322      0.112846
         ttbar           127       17.8961         1.747     0.0976189
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt            76       10.0666       1.21416      0.120613
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt            14       4.14814       1.17696      0.283733
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops             2      0.048627     0.0348486      0.716651
            Zl             1    0.00649725    0.00649725             1
           Zcl             0             0             0             0
           Zbl             6      0.232695      0.181617      0.780493
           Zcb             0             0             0             0
           Zbc             1      0.016786      0.016786             1
           Zbb             0             0             0             0
         Zttbb            23       0.73292      0.230714      0.314788
         Zttbc             9      0.229229     0.0839653      0.366294
         Zttbl           122       3.36375      0.439995      0.130805
         Zttcc             6      0.208832      0.110965      0.531359
         Zttcl            45       1.74416      0.922692      0.529017
          Zttl           123      0.687898      0.159203      0.231434
           Wtt           203       10.0293       1.18435      0.118089
            WW            15      0.272908     0.0859931      0.315099
            WZ            77      0.476716       0.11918      0.250001
            ZZ             6      0.116217     0.0796371      0.685243
            ZH             0             0             0             0
         bkg:           1884       229.703
          data          5547          5547
