    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF            98        26.818       2.92986       0.10925
       ttbarFT           279       43.8235       2.87194     0.0655342
       ttbarTF            33       7.11534       1.42001      0.199571
         ttbar            78       11.5285       1.32959      0.115331
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt            44       5.98511      0.927154       0.15491
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt             8       2.17065      0.800966      0.368998
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops             2     0.0806631     0.0571237      0.708176
            Zl             0             0             0             0
           Zcl             0             0             0             0
           Zbl             5      0.249779      0.195447      0.782478
           Zcb             0             0             0             0
           Zbc             0             0             0             0
           Zbb             0             0             0             0
         Zttbb             6      0.198257     0.0993168       0.50095
         Zttbc             4     -0.147492       0.21157      -1.43445
         Zttbl            60       1.38263      0.361037      0.261124
         Zttcc             4      0.103639     0.0606893      0.585584
         Zttcl            18      0.240709     0.0848968      0.352695
          Zttl            60      0.300408      0.157352      0.523793
           Wtt           132       6.51046       1.54895      0.237917
            WW            11      0.208979     0.0890203      0.425978
            WZ            47      0.584612      0.170677      0.291948
            ZZ             3     0.0236868     0.0434316       1.83358
            ZH             0             0             0             0
         bkg:            892       107.177
          data          2461          2461
