    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF           295       90.2588       5.56035     0.0616046
       ttbarFT          2114       297.703       6.81088     0.0228781
       ttbarTF           224       31.9001       2.27106     0.0711928
         ttbar           645       90.8916       3.69059     0.0406043
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt           125       16.3976        1.5291     0.0932514
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt            36       10.2425       1.79615      0.175362
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops            16      0.479558      0.133543      0.278472
            Zl             0             0             0             0
           Zcl             2   0.000663456   0.000600148      0.904578
           Zbl             3    0.00283423     0.0020475      0.722418
           Zcb             0             0             0             0
           Zbc             0             0             0             0
           Zbb             3     0.0464342     0.0271523      0.584746
         Zttbb            41       1.10318      0.307047      0.278329
         Zttbc            26      0.100718     0.0498966      0.495408
         Zttbl           198      0.215707     0.0269605      0.124987
         Zttcc            23     0.0725392     0.0224337      0.309263
         Zttcl            68     0.0428219     0.0154238      0.360186
          Zttl           179     0.0138335    0.00550768       0.39814
           Wtt           430       5.62459        0.8433      0.149931
            WW            37     0.0455745     0.0198897      0.436422
            WZ            93      0.195118     0.0541051      0.277295
            ZZ             9     0.0690107     0.0507929      0.736014
            VH            67    0.00667518     0.0015315      0.229432
         bkg:           4634       545.412
          data          1110          1110
