    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF           110       35.6487       3.54754     0.0995138
       ttbarFT           928       131.224       4.48366     0.0341681
       ttbarTF            82       12.9211       1.55997       0.12073
         ttbar           308       44.6798       2.61397     0.0585045
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt            44       5.69224      0.870528      0.152932
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt             8       1.71839      0.807322      0.469814
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops             4      0.109362      0.056316      0.514949
            Zl             1   1.08603e-05   1.08603e-05             1
           Zcl             0             0             0             0
           Zbl             1   0.000163733   0.000163733             1
           Zcb             0             0             0             0
           Zbc             1    0.00382271    0.00382271             1
           Zbb             0             0             0             0
         Zttbb            31      0.838569      0.210509      0.251034
         Zttbc            16     0.0796402     0.0266044      0.334058
         Zttbl            87     0.0493597     0.0184805      0.374404
         Zttcc            11     0.0280623     0.0202881      0.722967
         Zttcl            26     0.0336478     0.0105096       0.31234
          Zttl            67    0.00544509    0.00199605      0.366578
           Wtt           258       3.32871      0.429629      0.129068
            WW            14     0.0132205    0.00628851      0.475664
            WZ            57     0.0658998     0.0428896       0.65083
            ZZ             4     0.0159463     0.0159322      0.999113
            VH            30    0.00543467    0.00171994      0.316475
         bkg:           2088       236.461
          data           549           549
