    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF           146       43.9559       3.90989     0.0889502
       ttbarFT           940       136.996       4.69375      0.034262
       ttbarTF            91       15.1184       1.75137      0.115843
         ttbar           317       45.0459       2.61213     0.0579881
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt           158       21.0838       1.72127     0.0816391
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt            13       3.55939       1.12081      0.314889
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops             5      0.160216     0.0766551      0.478448
            Zl             1   0.000963898   0.000963898             1
           Zcl             0             0             0             0
           Zbl             2     0.0269264      0.019579      0.727131
           Zcb             0             0             0             0
           Zbc             0             0             0             0
           Zbb             0             0             0             0
         Zttbb            28      0.573034      0.181928      0.317483
         Zttbc            12      0.242759     0.0937466      0.386172
         Zttbl           177       3.60167      0.583984      0.162143
         Zttcc            11      0.307657      0.157153      0.510804
         Zttcl            52      0.724228       0.18122      0.250225
          Zttl           115      0.350438      0.146852      0.419055
           Wtt           466       22.5781       1.58176     0.0700574
            WW            21      0.435527      0.191214      0.439041
            WZ            75      0.455774      0.102487      0.224864
            ZZ             4      0.029844     0.0264261      0.885474
            VH            37     0.0135424    0.00368153      0.271852
         bkg:           2671        295.26
          data          3378          3378
