    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF           645       193.838         8.236      0.042489
       ttbarFT          2653       388.881       7.94701     0.0204356
       ttbarTF          3326       484.583       8.84783     0.0182586
         ttbar          1480       210.601       5.71051     0.0271152
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt           895       118.743       4.17299     0.0351432
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt            83        22.255       2.56282      0.115157
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops            20      0.624056      0.147178      0.235842
            Zl             4     0.0295641     0.0191059      0.646253
           Zcl             2     0.0258023     0.0187569      0.726948
           Zbl            13      0.261619      0.110363      0.421845
           Zcb             0             0             0             0
           Zbc             1     0.0176385     0.0176385             1
           Zbb             2     0.0410176     0.0295003       0.71921
         Zttbb           139        3.7491      0.535141      0.142739
         Zttbc            68       1.36354      0.339915      0.249289
         Zttbl           885       24.4746       1.37588     0.0562169
         Zttcc            37      0.992257      0.455739      0.459295
         Zttcl           271       3.08994      0.620818      0.200916
          Zttl           684         1.564       0.57285      0.366272
           Wtt          1680       86.1362       3.97183      0.046111
            WW           120       2.21783      0.310023      0.139786
            WZ           354        2.9664      0.275552     0.0928909
            ZZ            38      0.528719      0.156545      0.296085
            VH           272     0.0558924    0.00537903      0.096239
         bkg:          13672       1547.04
          data         13520         13520
