    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF            29       3.58962      0.738971      0.205863
       ttbarFT            72        4.8772      0.582641      0.119462
       ttbarTF           142       9.17337      0.814657     0.0888068
         ttbar            42       3.01353      0.475051       0.15764
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt            21        2.8749      0.636058      0.221245
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt             2      0.374499      0.282912      0.755442
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops             2     0.0515452     0.0364545      0.707233
            Zl             0             0             0             0
           Zcl             0             0             0             0
           Zbl             0             0             0             0
           Zcb             0             0             0             0
           Zbc             0             0             0             0
           Zbb             1     0.0213784     0.0213784             1
         Zttbb            27       1.03966      0.282977      0.272182
         Zttbc            11     0.0532814     0.0169005      0.317192
         Zttbl            64     0.0615704     0.0168635      0.273889
         Zttcc            11     0.0180809     0.0130658      0.722631
         Zttcl            28     0.0218219    0.00855298      0.391945
          Zttl            65    0.00473443    0.00165431      0.349422
           Wtt           175       1.00754      0.225676      0.223988
            WW             1  -0.000256717   0.000256717            -1
            WZ             8     0.0429834     0.0425103      0.988995
            ZZ             9     0.0125021    0.00829609      0.663577
            ZH             0             0             0             0
         bkg:            710        26.238
          data           109          54.5
