    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF            45       6.37998       1.02265       0.16029
       ttbarFT           112       7.84771       0.82149      0.104679
       ttbarTF           211       14.6672       1.06553     0.0726471
         ttbar            62       4.54731      0.587155      0.129121
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt            12       1.62976      0.475457      0.291735
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt             6       1.20636      0.667697      0.553482
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops             1      0.024087      0.024087             1
            Zl             2   2.24197e-05   1.58531e-05      0.707107
           Zcl             0             0             0             0
           Zbl             3    0.00105483    0.00077561      0.735293
           Zcb             0             0             0             0
           Zbc             0             0             0             0
           Zbb             1     0.0118987     0.0118987             1
         Zttbb            19      0.339567      0.122504      0.360764
         Zttbc            11     0.0582038      0.020349      0.349616
         Zttbl            82     0.0716902     0.0166638      0.232442
         Zttcc             7     0.0182514    0.00896263      0.491065
         Zttcl            32     0.0162915    0.00511584      0.314019
          Zttl            99    0.00736697    0.00206411      0.280185
           Wtt           216       2.04548      0.495435       0.24221
            WW             9     0.0750578     0.0447301      0.595942
            WZ            61     0.0587431      0.024332      0.414211
            ZZ             7     0.0415265     0.0283471      0.682625
            ZH             0             0             0             0
         bkg:            998       39.0476
          data           183          91.5
