    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF            91       12.2825       1.39688      0.113729
       ttbarFT           220       15.8858       1.16278     0.0731964
       ttbarTF           419       28.8865       1.49246     0.0516665
         ttbar           109       8.65764      0.890523       0.10286
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt            39        5.3868      0.881258      0.163596
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt             7       1.13952      0.568138      0.498579
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops             3     0.0819412     0.0486926      0.594238
            Zl             2   1.64839e-05   1.56402e-05       0.94882
           Zcl             2   0.000568486   0.000545419      0.959424
           Zbl             5    0.00247632    0.00119926      0.484292
           Zcb             0             0             0             0
           Zbc             0             0             0             0
           Zbb             2     0.0211109      0.015048       0.71281
         Zttbb            29       1.18677      0.297542      0.250716
         Zttbc            26      0.148368     0.0401089      0.270334
         Zttbl           161      0.147384     0.0326297      0.221392
         Zttcc            12    0.00836921     0.0101455       1.21224
         Zttcl            64     0.0404866     0.0115642      0.285629
          Zttl           136     0.0117587    0.00316171      0.268881
           Wtt           327       3.36587      0.576823      0.171374
            WW            21     0.0841541     0.0456245      0.542154
            WZ            81     0.0850684     0.0333938      0.392552
            ZZ            17     0.0702967      0.035085      0.499099
            ZH             0             0             0             0
         bkg:           1773       77.4934
          data           338           169
