    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF           352       39.6044       2.27063     0.0573329
       ttbarFT           547       47.6719       2.17131      0.045547
       ttbarTF          1021       89.4197       2.98297     0.0333592
         ttbar           262       27.2202       1.76868     0.0649766
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt           140       18.8474       1.66108     0.0881334
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt            30       8.17039       1.60359      0.196269
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops             8      0.271335      0.100587      0.370712
            Zl             2   7.11086e-05   5.02814e-05      0.707107
           Zcl             1   0.000297804   0.000297804             1
           Zbl            12    0.00501863     0.0016025      0.319311
           Zcb             0             0             0             0
           Zbc             0             0             0             0
           Zbb             5     0.0664737     0.0308002      0.463344
         Zttbb           105       3.87277      0.591312      0.152685
         Zttbc            81      0.496865     0.0746059      0.150153
         Zttbl           490      0.580615     0.0552052     0.0950807
         Zttcc            45      0.142301     0.0403393       0.28348
         Zttcl           159      0.142647     0.0210155      0.147325
          Zttl           467     0.0242334    0.00365292      0.150739
           Wtt           974       6.73799       0.60385     0.0896187
            WW            22     0.0940317     0.0420852      0.447564
            WZ            69      0.374897      0.114578      0.305625
            ZZ            42     0.0604969     0.0393153      0.649874
            ZH             0             0             0             0
         bkg:           4834       243.804
          data           996           498
