    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF           145       22.0029       1.96252     0.0891936
       ttbarFT          1135       81.7786       2.56288     0.0313393
       ttbarTF          1678       119.814       3.09448     0.0258273
         ttbar          4258       319.033       5.07467     0.0159064
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt           694        94.726       3.71276     0.0391948
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt            31       7.68215       1.55203      0.202031
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops            15      0.494932      0.137125      0.277059
            Zl             2    0.00110085   0.000788142      0.715942
           Zcl             0             0             0             0
           Zbl            11      0.214854     0.0707126      0.329119
           Zcb             0             0             0             0
           Zbc             0             0             0             0
           Zbb             0             0             0             0
         Zttbb           310       7.81238      0.890762      0.114019
         Zttbc           147       3.66092      0.577854      0.157844
         Zttbl          1621       41.3564       2.28429     0.0552342
         Zttcc            82       3.28912      0.719822      0.218849
         Zttcl           395       6.63565      0.852493      0.128472
          Zttl           845       2.59524       0.73025       0.28138
           Wtt           504       30.3024       2.26621     0.0747865
            WW            34      0.580812      0.155298      0.267381
            WZ           270       1.47143      0.165332      0.112362
            ZZ            33      0.675558      0.180494      0.267178
            VH           431      0.109479    0.00879357      0.080322
         bkg:          12641       744.237
          data          3378          1689
