    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF            48       7.47793       1.13866       0.15227
       ttbarFT           277       20.1355       1.29573     0.0643508
       ttbarTF           520       36.0654       1.65075      0.045771
         ttbar          1319       96.4052       2.76247     0.0286547
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt           193       26.1248       1.92136     0.0735453
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt             2      0.517815      0.383219      0.740069
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops             3      0.072984     0.0426323      0.584132
            Zl             0             0             0             0
           Zcl             0             0             0             0
           Zbl             1     0.0134334     0.0134334             1
           Zcb             0             0             0             0
           Zbc             0             0             0             0
           Zbb             0             0             0             0
         Zttbb            83       2.89047      0.595817      0.206132
         Zttbc            26      0.605542      0.200682      0.331409
         Zttbl           430       8.38352       1.40276      0.167324
         Zttcc            19       1.04709       0.58059       0.55448
         Zttcl           119       1.96141      0.865272      0.441148
          Zttl           245      0.470306      0.104365      0.221908
           Wtt           181       9.36472      0.984138       0.10509
            WW            11      0.347934      0.154503       0.44406
            WZ            43      0.298956     0.0767167      0.256616
            ZZ            10        0.1214       0.05857      0.482454
            VH           132     0.0278207    0.00383717      0.137925
         bkg:           3662       212.332
          data           977         488.5
