    sampleName       entries      integral         error  error/integ.
          Fake       1616082       14554.3       43.1031    0.00296153
         ttbar        128873       14811.4       43.1436    0.00291287
        stopWt         15032       1765.15        14.971    0.00848145
         stopt          3307       353.272       8.84615     0.0250406
         stops           534       14.3051      0.657488      0.045962
         Zttbb          2642       117.372       7.77763      0.066265
         Zttbc          1810       76.6971       5.24699     0.0684118
         Zttbl         25163       838.202       16.1564     0.0192751
         Zttcc           981       110.744       15.0831      0.136198
         Zttcl          5536        383.39       25.2297     0.0658068
          Zttl          4934       210.559       15.1374     0.0718914
           Wtt           226       23.7289       2.62437      0.110598
             W          3097       371.003       19.2187     0.0518019
           Zbb           388       14.7251       3.19492      0.216971
           Zbc           484       10.9047        2.3649      0.216869
           Zbl          7195       162.351       8.87108     0.0546412
           Zcc           129       10.4594       2.43874      0.233161
           Zcl          1102       97.1655       13.3267      0.137155
            Zl           593       42.6552       8.57845      0.201112
            ZZ           929       13.9524      0.781831     0.0560358
            WW           677       79.3295       4.75626     0.0599558
            WZ          2086       56.3024       2.41046     0.0428126
           ttH         26859       21.7889      0.170479     0.0078241
    VBFHtautau          2316       3.52243     0.0765556     0.0217338
    ggFHtautau          1844       14.9815      0.417181     0.0278463
    ggZHtautau           122      0.407136        0.0379     0.0930893
    qqZHtautau           229      0.998017     0.0708594     0.0710002
        ggZHbb          1462      0.415025     0.0352154     0.0848513
        qqZHbb          4077      0.935132      0.023723     0.0253686
      WHtautau           180       1.30087       0.10559     0.0811688
          WHbb          1277       1.43411       0.06345     0.0442434
          DYtt            18       4.38579       2.02712      0.462201
            DY           161       22.3108       3.08386      0.138223
         bkg:    1.86034e+06       34190.5
          data         34265         34265
