    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF             7       1.15921      0.458156      0.395232
       ttbarFT            43       3.05699      0.533249      0.174436
       ttbarTF            71       5.21406       0.68727      0.131811
         ttbar           247       16.9868        1.1591     0.0682353
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt           106       13.9144       1.42455      0.102379
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt             3       1.03321        0.6612      0.639946
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops             1     0.0300273     0.0300273             1
            Zl             1  -0.000489586   0.000489586            -1
           Zcl             0             0             0             0
           Zbl             2    -0.0251266     0.0302599       -1.2043
           Zcb             0             0             0             0
           Zbc             0             0             0             0
           Zbb             0             0             0             0
         Zttbb            69       1.14897      0.240651      0.209449
         Zttbc            29      0.573515      0.197044      0.343573
         Zttbl           373       6.81389      0.820262      0.120381
         Zttcc            25      0.376078      0.162707      0.432641
         Zttcl            94      0.748846      0.153866      0.205471
          Zttl           189      0.379591      0.170582      0.449383
           Wtt           114       4.14499      0.682651      0.164693
            WW             8      0.190815      0.101491      0.531879
            WZ            41      0.240189     0.0799916      0.333036
            ZZ             8     0.0275343     0.0704663       2.55922
            VH           166      0.022867    0.00187026     0.0817887
         bkg:           1597       56.0363
          data           244           122
