    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF             1      0.180934      0.180934             1
       ttbarFT            22        1.6176      0.382441      0.236424
       ttbarTF            50       3.44059      0.505394      0.146892
         ttbar           176       12.8889       1.01985      0.079126
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt            64       8.38892       1.08897      0.129811
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt             1      0.160894      0.160894             1
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops             0             0             0             0
            Zl             0             0             0             0
           Zcl             0             0             0             0
           Zbl             3    -0.0110792     0.0330764      -2.98546
           Zcb             0             0             0             0
           Zbc             0             0             0             0
           Zbb             0             0             0             0
         Zttbb            41      0.191874      0.792147       4.12848
         Zttbc            23     0.0805775      0.101035       1.25388
         Zttbl           200       4.11041      0.704663      0.171434
         Zttcc            16      0.192245      0.157312      0.818289
         Zttcl            66     0.0417949      0.481722       11.5259
          Zttl           121      0.111362     0.0695147      0.624224
           Wtt            99       3.30512      0.533539      0.161428
            WW             3     0.0454115     0.0495875       1.09196
            WZ            21      0.173752     0.0609159      0.350591
            ZZ             5     0.0798762     0.0486755      0.609387
            VH            78     0.0107433    0.00129793      0.120813
         bkg:            990       35.0099
          data           131          65.5
