    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF            52       11.9795       1.75821      0.146768
       ttbarFT            66       11.5572       1.50214      0.129974
       ttbarTF           290       48.0825       2.99422     0.0622726
         ttbar            69       11.6709       1.51001      0.129382
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt            94       10.8968       1.22585      0.112496
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt             7        1.6996      0.661582      0.389257
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops             6      0.227619     0.0979776      0.430446
            Zl             0             0             0             0
           Zcl             0             0             0             0
           Zbl             5    0.00157582   0.000754649      0.478892
           Zcb             0             0             0             0
           Zbc             1    0.00641614    0.00641614             1
           Zbb             2    0.00556081    0.00522246      0.939155
         Zttbb            68       1.57709      0.253655      0.160838
         Zttbc            34      0.115797     0.0262575      0.226755
         Zttbl           286      0.220526     0.0349281      0.158385
         Zttcc            32     0.0438523     0.0133097      0.303511
         Zttcl           108     0.0500562     0.0142169       0.28402
          Zttl           300    0.00858501    0.00159125      0.185352
           Wtt           856       5.31643      0.558634      0.105077
            WW            15     0.0842722     0.0467827      0.555139
            WZ            44      0.335443      0.154517      0.460636
            ZZ            17     0.0121481     0.0264316       2.17579
            VH           133    0.00758243   0.000853437      0.112555
         bkg:           2485         103.9
          data           284           284
