    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF            73       11.5198       1.40402      0.121879
       ttbarFT           722       50.1821       1.97622      0.039381
       ttbarTF          1140       80.4286       2.46986     0.0307088
         ttbar          4035       287.801        4.6926      0.016305
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt           306       40.7343       2.42518     0.0595366
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt            27       5.97458       1.56924      0.262653
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops            12      0.381037      0.113861      0.298818
            Zl             1  -7.96766e-05   7.96766e-05            -1
           Zcl             0             0             0             0
           Zbl             4     0.0804362      0.079554      0.989032
           Zcb             0             0             0             0
           Zbc             1    0.00630845    0.00630845             1
           Zbb             0             0             0             0
         Zttbb           349       10.4624      0.917067      0.087654
         Zttbc           182       1.08723      0.240388      0.221101
         Zttbl          1191      0.543994     0.0507098     0.0932175
         Zttcc           140      0.415848     0.0733985      0.176503
         Zttcl           320      0.131572     0.0201409      0.153079
          Zttl           798   -0.00974029     0.0214817      -2.20545
           Wtt           478       4.80624      0.811965       0.16894
            WW            18      0.182578      0.127192      0.696644
            WZ            59      0.311231      0.113024       0.36315
            ZZ            85      0.135405     0.0346656      0.256015
            VH           559     0.0462093    0.00315618      0.068302
         bkg:          10500       495.221
          data           881         440.5
