    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF           153       24.4548       2.06153     0.0842994
       ttbarFT          1460       101.506       2.80471     0.0276309
       ttbarTF          2353       165.046       3.52601     0.0213639
         ttbar          8334       595.325       6.74779     0.0113346
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt           635       84.4462       3.48457     0.0412638
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt            46       10.1654       2.05659      0.202313
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops            22      0.680648      0.150576      0.221224
            Zl             2  -0.000159353    0.00011268     -0.707107
           Zcl             0             0             0             0
           Zbl             8      0.160872      0.112506      0.699352
           Zcb             0             0             0             0
           Zbc             2     0.0126169    0.00892149      0.707107
           Zbb             0             0             0             0
         Zttbb           723         20.84       1.28284     0.0615567
         Zttbc           361        1.9327      0.272369      0.140927
         Zttbl          2436       1.12687     0.0727228     0.0645353
         Zttcc           291      0.826473      0.102834      0.124425
         Zttcl           653       0.28053      0.030094      0.107276
          Zttl          1598    -0.0207752     0.0303869      -1.46265
           Wtt           939       9.94907       1.16423      0.117018
            WW            40      0.366652      0.179885      0.490616
            WZ           121      0.646318      0.149084      0.230666
            ZZ           182      0.352402     0.0627223      0.177985
            VH          1114     0.0932095    0.00447879     0.0480508
         bkg:          21473       1018.19
          data          1788           894
