    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF            22       3.81515      0.843608      0.221121
       ttbarFT           175       11.9733      0.924464     0.0772103
       ttbarTF           321       22.2282       1.28295     0.0577174
         ttbar          1313       92.7294       2.62082     0.0282631
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt            99       12.9965        1.3225      0.101758
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt             2      0.507108      0.369846      0.729324
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops             1       0.02267       0.02267             1
            Zl             0             0             0             0
           Zcl             0             0             0             0
           Zbl             0             0             0             0
           Zcb             0             0             0             0
           Zbc             0             0             0             0
           Zbb             0             0             0             0
         Zttbb           110       2.47684       0.38811      0.156696
         Zttbc            48      0.294611     0.0853401       0.28967
         Zttbl           369      0.144526     0.0183772      0.127155
         Zttcc            43     0.0820419     0.0283289      0.345298
         Zttcl            94     0.0392155     0.0118313        0.3017
          Zttl           215    0.00235909    0.00137114      0.581215
           Wtt           149       1.87094      0.376789       0.20139
            WW             4    0.00149517    0.00173933        1.1633
            WZ            17     0.0398947     0.0259433      0.650295
            ZZ            37     0.0970207      0.042552      0.438587
            VH           151     0.0132829    0.00150134      0.113028
         bkg:           3170       149.335
          data           270           135
