    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF           671        171.41       6.90601     0.0402894
       ttbarFT          3107       563.001         10.59       0.01881
       ttbarTF           367       67.2515       3.74759     0.0557251
         ttbar           895       159.311       5.56484     0.0349306
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt           500       64.4501       3.01927     0.0468466
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt            80       20.9388       2.51131      0.119936
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops            16      0.492882      0.129698      0.263142
            Zl             2   0.000904631   0.000642519      0.710255
           Zcl             1     0.0146909     0.0146909             1
           Zbl            16      0.520062      0.233436      0.448863
           Zcb             0             0             0             0
           Zbc             1    -0.0293849     0.0293849            -1
           Zbb             0             0             0             0
         Zttbb            84       2.13885      0.550935      0.257585
         Zttbc            42      0.587873      0.224253      0.381464
         Zttbl           575       14.2617       1.46085      0.102432
         Zttcc            22      0.676973      0.199339      0.294457
         Zttcl           179       2.38128      0.289118      0.121413
          Zttl           417       1.12176      0.485509      0.432811
           Wtt          1064       57.9649       2.78229     0.0479995
            WW            22       1.66293      0.541771      0.325793
            WZ            64       2.73752      0.557345      0.203595
            ZZ            21      0.336901      0.133293      0.395644
            VH           199      0.049994    0.00547625      0.109538
         bkg:           8345       1131.28
          data         10270         10270
