    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF           302       72.2199       4.47652     0.0619846
       ttbarFT          1390       245.093       7.03358     0.0286976
       ttbarTF           160       31.7183       2.63565     0.0830954
         ttbar           486       86.5965       4.08825     0.0472104
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt           241        30.799       2.11113     0.0685454
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt            17       5.11527       1.28254      0.250728
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops            10      0.314889      0.103346      0.328199
            Zl             1   0.000739672   0.000739672             1
           Zcl             0             0             0             0
           Zbl             5      0.171174     0.0818589      0.478219
           Zcb             0             0             0             0
           Zbc             0             0             0             0
           Zbb             0             0             0             0
         Zttbb            48      0.771954      0.269836       0.34955
         Zttbc            18      0.310466     0.0997065      0.321151
         Zttbl           318       5.75189       0.78417      0.136333
         Zttcc            17       0.23254     0.0841418      0.361839
         Zttcl           107        1.8384      0.412574      0.224421
          Zttl           281      0.499503      0.313302      0.627228
           Wtt           796       32.4528       2.96674     0.0914171
            WW            12      0.686247      0.323466      0.471355
            WZ            39       1.13821      0.269347      0.236641
            ZZ            14      0.205253     0.0743046      0.362015
            VH            79     0.0174848     0.0027957      0.159893
         bkg:           4341       515.933
          data          5069          5069
