    sampleName       entries      integral         error  error/integ.
          Fake             0             0             0             0
       ttbarFF          1246       316.283       9.37713     0.0296479
       ttbarFT          3322       603.277       10.9877     0.0182133
       ttbarTF          4383       793.999       12.6679     0.0159546
         ttbar          1859       332.126       8.06925     0.0242958
      stopWtFF             0             0             0             0
      stopWtFT             0             0             0             0
      stopWtTF             0             0             0             0
        stopWt          1396       180.817       5.10611      0.028239
       stoptFF             0             0             0             0
       stoptFT             0             0             0             0
       stoptTF             0             0             0             0
         stopt           127       32.7235       3.09814     0.0946762
       stopsFF             0             0             0             0
       stopsFT             0             0             0             0
       stopsTF             0             0             0             0
         stops            32       1.02163      0.188551      0.184559
            Zl             4    0.00245881    0.00127334      0.517869
           Zcl             6      0.120576     0.0620177      0.514345
           Zbl            31      0.935782      0.261034      0.278947
           Zcb             0             0             0             0
           Zbc             2   -0.00719859       0.03682      -5.11488
           Zbb             2     0.0718995     0.0524104       0.72894
         Zttbb           209       5.91582      0.733077      0.123918
         Zttbc           112       2.61128      0.551848      0.211332
         Zttbl          1379       32.0687       2.13681     0.0666324
         Zttcc            62       1.94091      0.440403      0.226905
         Zttcl           409       6.81972      0.769027      0.112765
          Zttl          1019       2.58287      0.570975      0.221062
           Wtt          2530       132.428       4.15995      0.031413
            WW            56       4.09591      0.819136      0.199989
            WZ           149        5.6821      0.732801      0.128967
            ZZ            71      0.939014      0.237387      0.252804
            VH           560      0.129534    0.00844675     0.0652088
         bkg:          18966       2456.58
          data         18654         18654
